,ref,name,publisher,year,score
1898,http://cpcgamereviews.com/t/index7.html#thunder_fighter,Thunder Fighter,Cosmic,1988,6
1899,http://cpcgamereviews.com/t/index8.html#thunder_jaws,Thunder Jaws,Domark,1991,6
1900,http://cpcgamereviews.com/t/index8.html#thunder_zone,Thunder Zone,Firebird,1987,3
1901,http://cpcgamereviews.com/t/index8.html#tiger_road,Tiger Road,Go!,1987,7
1902,http://cpcgamereviews.com/t/index8.html#time,Time,Rainbow Arts,1985,2
1903,http://cpcgamereviews.com/t/index8.html#timelord,Timelord,Alpha Omega,1986,4
1904,http://cpcgamereviews.com/t/index8.html#time_out,Time Out,Zafiro,1988,2
1905,http://cpcgamereviews.com/t/index8.html#time_scanner,Time Scanner,Activision,1989,9
1906,http://cpcgamereviews.com/t/index8.html#times_of_lore,Times of Lore,Origin/MicroProse,1989,9
1907,http://cpcgamereviews.com/t/index8.html#tintin_on_the_moon,Tintin on the Moon,Infogrames,1989,5
1908,http://cpcgamereviews.com/t/index8.html#the_tiny_skweeks,The Tiny Skweeks,Loriciel,1992,7
1909,http://cpcgamereviews.com/t/index9.html#tir_na_nog,T&iacute;r na N&ograve;g,Gargoyle Games,1986,6
1910,http://cpcgamereviews.com/t/index9.html#titan,Titan,Titus,1989,8
1911,http://cpcgamereviews.com/t/index9.html#titanic,Titanic,Topo Soft/Kixx,1988,7
1912,http://cpcgamereviews.com/t/index9.html#titanic_blinky,Titanic Blinky,Zeppelin Games,1992,7
1913,http://cpcgamereviews.com/t/index9.html#titus_the_fox,Titus the Fox,Titus,1992,6
1914,http://cpcgamereviews.com/t/index9.html#tll,TLL,Vortex Software,1985,5
1915,http://cpcgamereviews.com/t/index9.html#toadrunner,Toadrunner,Ariolasoft,1986,3
1916,http://cpcgamereviews.com/t/index9.html#toi_acid_game,Toi Acid Game,Iber Soft,1989,4
1917,http://cpcgamereviews.com/t/index9.html#tokyo_gang,Tokyo Gang,GLL,1990,5
1918,http://cpcgamereviews.com/t/index9.html#tom_and_jerry_2,Tom and Jerry 2,Magic Bytes,1989,5
1919,http://cpcgamereviews.com/t/index10.html#tomcat,Tomcat,Players,1989,4
1920,http://cpcgamereviews.com/t/index10.html#toobin,Toobin',Domark,1989,7
1921,http://cpcgamereviews.com/t/index10.html#top_cat,Top Cat,Hi-Tec Software,1991,6
1922,http://cpcgamereviews.com/t/index10.html#top_gun,Top Gun,Ocean,1986,6
1923,http://cpcgamereviews.com/t/index10.html#top_top,Top Top,Rantan Games,2015,9
1924,http://cpcgamereviews.com/t/index10.html#total_eclipse,Total Eclipse,Incentive,1988,9
1925,http://cpcgamereviews.com/t/index10.html#total_eclipse_2_the_sphinx_jinx,Total Eclipse II: The Sphinx Jinx,Incentive,1989,8
1926,http://cpcgamereviews.com/t/index10.html#total_recall,Total Recall,Ocean,1991,7
1927,http://cpcgamereviews.com/t/index10.html#totems,Totems,ESP Soft,2012,9
1928,http://cpcgamereviews.com/t/index10.html#tour_de_force,Tour de Force,Gremlin Graphics,1987,5
1929,http://cpcgamereviews.com/t/index11.html#tournament_snooker,Tournament Snooker,Magnificent 7,1986,5
1930,http://cpcgamereviews.com/t/index11.html#tour_91,Tour 91,Topo Soft,1991,7
1931,http://cpcgamereviews.com/t/index11.html#toyota_celica_gt_rally,Toyota Celica GT Rally,Gremlin Graphics,1991,8
1932,http://cpcgamereviews.com/t/index11.html#track_and_field,Track and Field,Ocean,1988,7
1933,http://cpcgamereviews.com/t/index11.html#tracksuit_manager,Tracksuit Manager,Goliath Games,1988,4
1934,http://cpcgamereviews.com/t/index11.html#traffic,Traffic,Amsoft,1985,7
1935,http://cpcgamereviews.com/t/index11.html#trailblazer,Trailblazer,Gremlin Graphics,1986,9
1936,http://cpcgamereviews.com/t/index11.html#the_train,The Train,Electronic Arts/Accolade,1988,7
1937,http://cpcgamereviews.com/t/index11.html#trakers,Trakers,Cybervision,1991,7
1938,http://cpcgamereviews.com/t/index11.html#trance,Trance,Remon,1989,5
1939,http://cpcgamereviews.com/t/index12.html#trans-atlantic_balloon_challenge,Trans-Atlantic Balloon Challenge,Virgin Games,1987,4
1940,http://cpcgamereviews.com/t/index12.html#transmuter,Transmuter,Code Masters,1987,3
1941,http://cpcgamereviews.com/t/index12.html#trantor,Trantor,Go!,1987,10
1942,http://cpcgamereviews.com/t/index12.html#trap,Trap,Alligata,1987,4
1943,http://cpcgamereviews.com/t/index12.html#the_trap_door,The Trap Door,Piranha,1986,8
1944,http://cpcgamereviews.com/t/index12.html#trashman,Trashman,Virgin Games/New Generation Software,1986,7
1945,http://cpcgamereviews.com/t/index12.html#treasure_island_dizzy,Treasure Island Dizzy,Code Masters,1989,7
1946,http://cpcgamereviews.com/t/index12.html#las_3_luces_de_glaurung,Las Tres Luces de Glaurung,Erbe,1986,6
1947,http://cpcgamereviews.com/t/index12.html#le_tresor_dali_gator,Le Tr&eacute;sor d'Ali Gator,Lankhor,1991,5
1948,http://cpcgamereviews.com/t/index12.html#le_tresor_de_lamazone,Le Tr&eacute;sor de l'Amazone,Power Soft,1985,1
1949,http://cpcgamereviews.com/t/index13.html#triaxos,Triaxos,39 Steps,1987,5
1950,http://cpcgamereviews.com/t/index13.html#tribble_trouble,Tribble Trouble,Amsoft/Mr. Micro,1985,5
1951,http://cpcgamereviews.com/t/index13.html#trigger,Trigger,Opera Soft,1989,8
1952,http://cpcgamereviews.com/t/index13.html#the_tripods,The Tripods,Red Shift,1984,5
1953,http://cpcgamereviews.com/t/index13.html#trivial_pursuit_a_new_beginning,Trivial Pursuit: A New Beginning,Domark,1988,8
1954,http://cpcgamereviews.com/t/index13.html#trivial_pursuit_genus_edition,Trivial Pursuit Genus Edition,Domark,1986,9
1955,http://cpcgamereviews.com/t/index13.html#trivia_the_ultimate_quest,Trivia: The Ultimate Quest,Shades,1989,4
1956,http://cpcgamereviews.com/t/index13.html#troglo,Troglo,ACE,1986,4
1957,http://cpcgamereviews.com/t/index13.html#troll,Troll,Kixx,1988,5
1958,http://cpcgamereviews.com/t/index13.html#trollie_wallie,Trollie Wallie,Players,1986,3
1959,http://cpcgamereviews.com/t/index14.html#tt_racer,TT Racer,Digital Integration,1987,8
1960,http://cpcgamereviews.com/t/index14.html#tuareg,Tuareg,Topo Soft,1988,6
1961,http://cpcgamereviews.com/t/index14.html#tubaruba,Tubaruba,Advance Software Promotions,1986,9
1962,http://cpcgamereviews.com/t/index14.html#tujad,Tujad,Ariolasoft,1986,6
1963,http://cpcgamereviews.com/t/index14.html#tuma-7,Tuma-7,Delta Software,1990,4
1964,http://cpcgamereviews.com/t/index14.html#turbo_boat_simulator,Turbo Boat Simulator,Silverbird,1988,4
1965,http://cpcgamereviews.com/t/index14.html#turbo_chopper,Turbo Chopper,Code Masters,1989,8
1966,http://cpcgamereviews.com/t/index14.html#turbo_cup,Turbo Cup,Loriciels,1988,8
1967,http://cpcgamereviews.com/t/index14.html#turbo_esprit,Turbo Esprit,Durell,1986,7
1968,http://cpcgamereviews.com/t/index14.html#turbo_girl,Turbo Girl,Dinamic,1988,4
1969,http://cpcgamereviews.com/t/index15.html#turbo_kart_racer,Turbo Kart Racer,Players,1990,4
1970,http://cpcgamereviews.com/t/index15.html#turbo_out_run,Turbo Out Run,US Gold,1989,8
1971,http://cpcgamereviews.com/t/index15.html#turbo_the_tortoise,Turbo the Tortoise,Hi-Tec Software/Code Masters,1992,9
1972,http://cpcgamereviews.com/t/index15.html#turlogh_le_rodeur,Turlogh le R&ocirc;deur,Cobra Soft,1987,7
1973,http://cpcgamereviews.com/t/index15.html#turrican,Turrican,Rainbow Arts,1990,9
1974,http://cpcgamereviews.com/t/index15.html#turrican_2,Turrican II,Rainbow Arts,1991,9
1975,http://cpcgamereviews.com/t/index15.html#tusker,Tusker,System 3,1989,7
1976,http://cpcgamereviews.com/t/index15.html#tuts_pyramid,Tut's Pyramid,Artic Computing,1986,7
1977,http://cpcgamereviews.com/t/index15.html#tvball,TVBALL,Geco,2016,5
1978,http://cpcgamereviews.com/t/index15.html#twin_turbo_v8,Twin Turbo V8,Code Masters,1988,7
1979,http://cpcgamereviews.com/t/index16.html#twinworld,Twinworld,Ubi Soft,1990,8
1980,http://cpcgamereviews.com/t/index16.html#2_player_super_league,2 Player Super League,Cult,1989,1
1981,http://cpcgamereviews.com/t/index16.html#2048,2048,Futur Ant&eacute;rieur,2014,9
1982,http://cpcgamereviews.com/t/index16.html#2088,2088,Zeppelin Games,1988,7
1983,http://cpcgamereviews.com/t/index16.html#2112_ad,2112 AD,Design Design,1986,5
1984,http://cpcgamereviews.com/t/index16.html#typhoon,Typhoon,Imagine,1988,7
1985,http://cpcgamereviews.com/u/index.html#uchi_mata,Uchi Mata,Martech,1987,1
1986,http://cpcgamereviews.com/u/index.html#ulises,Ulises,Opera Soft,1989,3
1987,http://cpcgamereviews.com/u/index.html#ultima_ratio,Ultima Ratio,Firebird,1987,7
1988,http://cpcgamereviews.com/u/index.html#unitrax,Unitrax,Streetwise,1987,4
1989,http://cpcgamereviews.com/u/index.html#un_squadron,UN Squadron,US Gold,1990,9
1990,http://cpcgamereviews.com/u/index.html#the_untouchables,The Untouchables,Ocean,1989,9
1991,http://cpcgamereviews.com/u/index.html#up_for_grabs,Up for Grabs,Alternative Software,1988,8
1992,http://cpcgamereviews.com/u/index.html#uridium,Uridium,Hewson,1987,7
1993,http://cpcgamereviews.com/u/index.html#usagi_yojimbo,Usagi Yojimbo,Firebird,1988,8
1994,http://cpcgamereviews.com/u/index.html#uwol_2_quest_for_money,Uwol 2: Quest for Money,The Mojon Twins,2011,9
1995,http://cpcgamereviews.com/v/index.html#vampire,Vampire,Dinamic/Code Masters,1986,8
1996,http://cpcgamereviews.com/v/index.html#vampire_killer,Vampire Killer,Scorpio Gamesworld,1984,3
1997,http://cpcgamereviews.com/v/index.html#vector_ball,Vector Ball,Mastertronic,1988,4
1998,http://cpcgamereviews.com/v/index.html#vector_vaults,Vector Vaults,Albertoven,2016,9
1999,http://cpcgamereviews.com/v/index.html#vendetta,Vendetta,System 3,1990,4
2000,http://cpcgamereviews.com/v/index.html#venom,Venom,Mastertronic,1988,6
2001,http://cpcgamereviews.com/v/index.html#venom_strikes_back,VENOM Strikes Back,Gremlin Graphics,1988,6
2002,http://cpcgamereviews.com/v/index.html#the_vera_cruz_affair,The Vera Cruz Affair,Infogrames,1985,7
2003,http://cpcgamereviews.com/v/index.html#viaje_al_centro_de_la_tierra,Viaje al Centro de la Tierra,Topo Soft,1989,8
2004,http://cpcgamereviews.com/v/index.html#victory_road,Victory Road,Imagine,1988,1
2005,http://cpcgamereviews.com/v/index2.html#video_card_arcade,Video Card Arcade,Blue Ribbon,1990,7
2006,http://cpcgamereviews.com/v/index2.html#video_poker,Video Poker,Entertainment USA,1986,4
2007,http://cpcgamereviews.com/v/index2.html#a_view_to_a_kill,A View to a Kill,Domark,1985,5
2008,http://cpcgamereviews.com/v/index2.html#vigilante,Vigilante,US Gold,1989,6
2009,http://cpcgamereviews.com/v/index2.html#the_vikings,The Vikings,Kele Line,1987,5
2010,http://cpcgamereviews.com/v/index2.html#village_of_lost_souls,Village of Lost Souls,Robico Software,1987,4
2011,http://cpcgamereviews.com/v/index2.html#the_vindicator,The Vindicator,Imagine,1988,8
2012,http://cpcgamereviews.com/v/index2.html#vindicators,Vindicators,Domark,1988,7
2013,http://cpcgamereviews.com/v/index2.html#20000_avant_jc,20000 Avant JC,Chip,1987,6
2014,http://cpcgamereviews.com/v/index2.html#20000_lieues_sous_les_mers,20000 Lieues Sous les Mers,Coktel Vision,1988,6
2015,http://cpcgamereviews.com/v/index3.html#virusdog,Virusdog,Kukulcan,2016,8
2016,http://cpcgamereviews.com/v/index3.html#vixen,Vixen,Martech,1988,6
2017,http://cpcgamereviews.com/v/index3.html#viz,Viz,Virgin Games,1991,3
2018,http://cpcgamereviews.com/v/index3.html#volley_ball,Volley Ball,Chip,1987,4
2019,http://cpcgamereviews.com/v/index3.html#voo_doo_rage,Voo Doo Rage,Antartic,1986,6
2020,http://cpcgamereviews.com/v/index3.html#vs4,VS4,Bretagne Edit' Presse,1987,6
2021,http://cpcgamereviews.com/w/index.html#wacky_darts,Wacky Darts,Code Masters,1992,6
2022,http://cpcgamereviews.com/w/index.html#wacky_races,Wacky Races,Hi-Tec Software,1992,6
2023,http://cpcgamereviews.com/w/index.html#the_walking_mummies,The Walking Mummies,CocoCode,2015,6
2024,http://cpcgamereviews.com/w/index.html#wanderer,Wanderer,Elite,1989,5
2025,http://cpcgamereviews.com/w/index.html#war,WAR,Martech,1986,0
2026,http://cpcgamereviews.com/w/index.html#war_cars_construction_set,War Cars Construction Set,Firebird,1987,4
2027,http://cpcgamereviews.com/w/index.html#warhawk,Warhawk,Firebird,1987,6
2028,http://cpcgamereviews.com/w/index.html#warlock,Warlock,The Edge,1987,7
2029,http://cpcgamereviews.com/w/index.html#war_machine,War Machine,Players,1989,8
2030,http://cpcgamereviews.com/w/index.html#warrior_plus,Warrior Plus,Rainbow Productions,1986,6
2031,http://cpcgamereviews.com/w/index2.html#the_way_of_the_exploding_fist,The Way of the Exploding Fist,Melbourne House,1985,8
2032,http://cpcgamereviews.com/w/index2.html#the_way_of_the_tiger,The Way of the Tiger,Gremlin Graphics,1986,9
2033,http://cpcgamereviews.com/w/index2.html#wec_le_mans,WEC Le Mans,Imagine,1988,8
2034,http://cpcgamereviews.com/w/index2.html#the_weetabix_vs_the_titchies,The Weetabix vs. the Titchies,Romik,1984,4
2035,http://cpcgamereviews.com/w/index2.html#wells_and_fargo,Wells and Fargo,Topo Soft,1988,6
2036,http://cpcgamereviews.com/w/index2.html#welltris,Welltris,Infogrames,1990,6
2037,http://cpcgamereviews.com/w/index2.html#werewolves_of_london,Werewolves of London,Viz Design,1987,8
2038,http://cpcgamereviews.com/w/index2.html#werner,Werner,Ariolasoft,1987,5
2039,http://cpcgamereviews.com/w/index2.html#west_bank,West Bank,Dinamic/Gremlin Graphics,1986,8
2040,http://cpcgamereviews.com/w/index2.html#western_games,Western Games,Magic Bytes,1987,7
2041,http://cpcgamereviews.com/w/index3.html#who_dares_wins_2,Who Dares Wins II,Alligata,1986,6
2042,http://cpcgamereviews.com/w/index3.html#whopper_chase,Whopper Chase,Erbe,1987,0
2043,http://cpcgamereviews.com/w/index3.html#who_said_that,Who Said That?,Radical Software,1994,8
2044,http://cpcgamereviews.com/w/index3.html#wibstars,Wibstars,A'n'F,1987,3
2045,http://cpcgamereviews.com/w/index3.html#wild_streets,Wild Streets,Titus,1990,5
2046,http://cpcgamereviews.com/w/index3.html#wild_west_seymour,Wild West Seymour,Code Masters,1992,7
2047,http://cpcgamereviews.com/w/index3.html#willow_pattern,Willow Pattern,Firebird,1986,8
2048,http://cpcgamereviews.com/w/index3.html#willy_winos_stag_night,Willy Wino's Stag Night,Silverbird,1988,6
2049,http://cpcgamereviews.com/w/index3.html#winchester,Winchester,Chip,1988,3
2050,http://cpcgamereviews.com/w/index3.html#wind_surf_willy,Wind Surf Willy,Silmarils,1989,7
2051,http://cpcgamereviews.com/w/index4.html#wings_of_fury,Wings of Fury,Br&oslash;derbund,1990,5
2052,http://cpcgamereviews.com/w/index4.html#winter_games,Winter Games,Epyx,1986,8
2053,http://cpcgamereviews.com/w/index4.html#winter_sports,Winter Sports,Electric Dreams,1985,4
2054,http://cpcgamereviews.com/w/index4.html#wishbringer,Wishbringer,Infocom,1986,8
2055,http://cpcgamereviews.com/w/index4.html#witch_hunt,Witch Hunt,Supersoft,1986,8
2056,http://cpcgamereviews.com/w/index4.html#wizards_lair,Wizard's Lair,Bubble Bus,1985,9
2057,http://cpcgamereviews.com/w/index4.html#wizard_willy,Wizard Willy,Code Masters,1989,3
2058,http://cpcgamereviews.com/w/index4.html#wizball,Wizball,Ocean,1987,9
2059,http://cpcgamereviews.com/w/index4.html#wiz-biz,Wiz-Biz,Alternative Software,1987,4
2060,http://cpcgamereviews.com/w/index4.html#the_wombles,The Wombles,Alternative Software,1990,6
2061,http://cpcgamereviews.com/w/index5.html#wonder_boy,Wonder Boy,Activision,1987,4
2062,http://cpcgamereviews.com/w/index5.html#wooky_and_moty,Wooky and Moty,CRL,1987,6
2063,http://cpcgamereviews.com/w/index5.html#world_championship_soccer,World Championship Soccer,Elite,1991,1
2064,http://cpcgamereviews.com/w/index5.html#world_class_leader_board,World Class Leader Board,US Gold,1987,9
2065,http://cpcgamereviews.com/w/index5.html#world_class_rugby,World Class Rugby,Audiogenic Software,1991,8
2066,http://cpcgamereviews.com/w/index5.html#world_cup,World Cup,Artic Computing,1985,3
2067,http://cpcgamereviews.com/w/index5.html#world_cup_carnival,World Cup Carnival,US Gold,1986,0
2068,http://cpcgamereviews.com/w/index5.html#world_cup_challenge,World Cup Challenge,Players,1990,7
2069,http://cpcgamereviews.com/w/index5.html#world_cup_soccer_italia_90,World Cup Soccer: Italia '90,Virgin Games,1990,7
2070,http://cpcgamereviews.com/w/index5.html#world_games,World Games,Epyx,1987,8
2071,http://cpcgamereviews.com/w/index6.html#world_of_sports,World of Sports,Epyx,1990,6
2072,http://cpcgamereviews.com/w/index6.html#world_series_baseball,World Series Baseball,Imagine,1985,8
2073,http://cpcgamereviews.com/w/index6.html#world_soccer_league,World Soccer League,E&amp;J,1990,4
2074,http://cpcgamereviews.com/w/index6.html#the_world_war_simulator_part_2,The World War Simulator: Part II,Retrobytes Productions,2018,8
2075,http://cpcgamereviews.com/w/index6.html#the_worm_in_paradise,The Worm in Paradise,Level 9,1985,7
2076,http://cpcgamereviews.com/w/index6.html#wrath_of_olympus,Wrath of Olympus,Alpha Omega,1986,5
2077,http://cpcgamereviews.com/w/index6.html#wreckless_roger,Wreckless Roger,Blaby Computer Games,1986,1
2078,http://cpcgamereviews.com/w/index6.html#wrestling_superstars,Wrestling Superstars,Code Masters,1993,6
2079,http://cpcgamereviews.com/w/index6.html#wriggler_blaby_computer_games,Wriggler,Blaby Computer Games,1985,7
2080,http://cpcgamereviews.com/w/index6.html#wriggler_romantic_robot,Wriggler,Romantic Robot,1985,6
2081,http://cpcgamereviews.com/w/index7.html#wulf_pack,Wulf Pack,Blue Ribbon,1988,5
2082,http://cpcgamereviews.com/w/index7.html#wwf_wrestlemania,WWF Wrestlemania,Ocean,1991,8
2083,http://cpcgamereviews.com/x/index.html#xanagrams,Xanagrams,Amsoft,1984,2
2084,http://cpcgamereviews.com/x/index.html#xarq,Xarq,Electric Dreams,1986,3
2085,http://cpcgamereviews.com/x/index.html#xcel,Xcel,Mastertronic,1987,4
2086,http://cpcgamereviews.com/x/index.html#xeno,Xeno,A'n'F,1986,7
2087,http://cpcgamereviews.com/x/index.html#xenon,Xenon,Melbourne House,1988,9
2088,http://cpcgamereviews.com/x/index.html#xenophobe,Xenophobe,Micro Style,1989,7
2089,http://cpcgamereviews.com/x/index.html#xevious,Xevious,US Gold,1986,4
2090,http://cpcgamereviews.com/x/index.html#xor,XOR,Logotron,1987,9
2091,http://cpcgamereviews.com/x/index.html#x-out,X-Out,Rainbow Arts,1990,8
2092,http://cpcgamereviews.com/x/index.html#xybots,Xybots,Domark,1989,7
2093,http://cpcgamereviews.com/x/index2.html#xyphoes_fantasy,Xyphoes Fantasy,Silmarils,1991,10
2094,http://cpcgamereviews.com/y/index.html#yabba_dabba_doo,Yabba Dabba Doo!,Grandslam,1988,2
2095,http://cpcgamereviews.com/y/index.html#yarkon_blues,Yarkon Blues,WoW Software,1990,7
2096,http://cpcgamereviews.com/y/index.html#yarkon_blues_2_space_station_zebra,Yarkon Blues II: Space Station Zebra,WoW Software,1992,7
2097,http://cpcgamereviews.com/y/index.html#yes_prime_minister,Yes Prime Minister,Mosaic,1987,7
2098,http://cpcgamereviews.com/y/index.html#yie_ar_kung-fu,Yie Ar Kung-Fu,Imagine,1985,7
2099,http://cpcgamereviews.com/y/index.html#yie_ar_kung_fu_2,Yie Ar Kung Fu II,Imagine,1986,1
2100,http://cpcgamereviews.com/y/index.html#yogi_bear,Yogi Bear,Piranha,1987,6
2101,http://cpcgamereviews.com/y/index.html#yogi_bear_and_friends,Yogi Bear and Friends,Hi-Tec Software,1990,7
2102,http://cpcgamereviews.com/y/index.html#yogis_great_escape,Yogi's Great Escape,Hi-Tec Software,1990,8
2103,http://cpcgamereviews.com/z/index.html#z_rino,Z,Rino,1986,5
2104,http://cpcgamereviews.com/z/index.html#zampabolas,Zampabolas,System 4,1990,4
2105,http://cpcgamereviews.com/z/index.html#zaptballs_the_advanced_edition,Zap't'Balls: The Advanced Edition,Elmsoft,1993,8
2106,http://cpcgamereviews.com/z/index.html#zarkon,Zarkon,Budgie,1987,5
